35
-7
20190407:0510,0.0,0.0,0.0,0.0,6.45,4.76,0.0
20190407:0610,0.0,19.66,0.42,4.27,6.29,5.03,0.0
20190407:0710,30.04,104.48,2.47,15.16,7.1,4.34,0.0
20190407:0810,66.51,195.47,4.7,25.87,8.38,4.41,0.0
20190407:0910,388.13,236.01,9.47,35.95,9.3,6.55,0.0
20190407:1010,433.05,301.38,11.3,44.69,9.97,6.34,0.0
20190407:1110,59.25,348.88,7.71,51.0,10.21,5.86,0.0
20190407:1210,418.5,367.3,12.54,53.47,10.75,5.38,0.0
20190407:1310,0.0,167.08,3.36,51.34,11.29,4.76,0.0
20190407:1410,548.01,236.11,12.45,45.28,11.34,3.93,0.0
20190407:1510,526.75,137.12,10.9,36.68,11.48,2.9,0.0
20190407:1610,296.24,124.89,7.57,26.68,11.54,2.83,0.0
20190407:1710,105.95,79.05,4.08,16.0,11.24,3.59,0.0
20190407:1810,0.0,22.23,0.48,5.11,10.83,4.48,0.0
20190407:1910,0.0,0.0,0.0,0.0,10.55,4.62,0.0
20190407:2010,0.0,0.0,0.0,0.0,10.4,4.48,0.0
20190407:2110,0.0,0.0,0.0,0.0,10.52,3.79,0.0
20190407:2210,0.0,0.0,0.0,0.0,10.74,3.59,0.0
20190407:2310,0.0,0.0,0.0,0.0,10.8,4.14,0.0
20190408:0010,0.0,0.0,0.0,0.0,10.53,4.55,0.0
20190408:0110,0.0,0.0,0.0,0.0,10.39,4.21,0.0
20190408:0210,0.0,0.0,0.0,0.0,10.18,4.0,0.0
20190408:0310,0.0,0.0,0.0,0.0,10.09,4.14,0.0
20190408:0410,0.0,0.0,0.0,0.0,10.13,3.52,0.0
20190408:0510,0.0,0.0,0.0,0.0,10.13,2.83,0.0
20190408:0610,0.0,17.95,0.38,4.58,10.26,2.76,0.0
20190408:0710,0.0,59.93,1.21,15.47,11.0,3.72,0.0
20190408:0810,6.34,149.62,3.09,26.19,10.94,3.93,0.0
20190408:0910,3.82,191.09,3.89,36.28,10.87,3.93,0.0
20190408:1010,0.0,147.1,2.96,45.05,10.67,3.72,0.0
20190408:1110,13.8,291.3,6.03,51.38,10.82,3.17,0.0
20190408:1210,72.92,368.8,8.3,53.85,10.68,2.48,0.0
20190408:1310,0.0,109.87,2.21,51.68,10.91,2.07,0.0
20190408:1410,0.0,145.29,2.92,45.56,11.29,2.14,0.0
20190408:1510,33.41,252.38,5.56,36.92,10.98,1.66,0.0
20190408:1610,15.14,173.69,3.75,26.9,11.05,0.76,0.0
20190408:1710,98.29,83.33,4.02,16.2,11.0,0.62,0.0
20190408:1810,0.0,24.79,0.53,5.31,10.74,0.83,0.0
20190408:1910,0.0,0.0,0.0,0.0,10.65,1.59,0.0
20190408:2010,0.0,0.0,0.0,0.0,10.14,1.59,0.0
20190408:2110,0.0,0.0,0.0,0.0,9.89,1.72,0.0
20190408:2210,0.0,0.0,0.0,0.0,9.61,2.14,0.0
20190408:2310,0.0,0.0,0.0,0.0,9.17,2.41,0.0
20190409:0010,0.0,0.0,0.0,0.0,8.76,2.69,0.0
20190409:0110,0.0,0.0,0.0,0.0,8.48,2.9,0.0
20190409:0210,0.0,0.0,0.0,0.0,8.39,3.17,0.0
20190409:0310,0.0,0.0,0.0,0.0,8.19,3.38,0.0
20190409:0410,0.0,0.0,0.0,0.0,7.98,3.52,0.0
20190409:0510,0.0,0.0,0.0,0.0,8.05,3.66,0.0
20190409:0610,0.0,21.37,0.46,4.89,8.06,4.14,0.0
20190409:0710,199.72,75.79,4.26,15.78,8.8,4.55,0.0
20190409:0810,423.77,105.48,7.82,26.51,9.73,4.41,0.0
20190409:0910,675.36,97.05,11.24,36.61,10.85,4.83,0.0
20190409:1010,803.95,126.7,13.6,45.4,11.86,4.55,0.0
20190409:1110,521.82,320.63,13.02,51.75,12.53,4.34,0.0
20190409:1210,156.23,397.36,9.87,54.22,12.86,4.48,0.0
20190409:1310,50.57,347.07,7.62,52.01,12.13,5.03,0.0
20190409:1410,0.0,164.36,3.31,45.85,11.35,5.93,0.0
20190409:1510,22.13,243.8,5.23,37.16,10.44,6.07,0.0
20190409:1610,0.0,88.99,1.79,27.11,9.71,5.31,0.0
20190409:1710,0.0,19.07,0.38,16.41,9.52,4.34,0.0
20190409:1810,0.0,19.66,0.42,5.51,9.54,3.31,0.0
20190409:1910,0.0,0.0,0.0,0.0,9.84,2.69,0.0
20190409:2010,0.0,0.0,0.0,0.0,9.51,2.62,0.0
20190409:2110,0.0,0.0,0.0,0.0,9.13,2.41,0.0
20190409:2210,0.0,0.0,0.0,0.0,8.75,2.07,0.0
20190409:2310,0.0,0.0,0.0,0.0,8.15,1.59,0.0
20190410:0010,0.0,0.0,0.0,0.0,7.58,1.17,0.0
20190410:0110,0.0,0.0,0.0,0.0,6.75,1.17,0.0
20190410:0210,0.0,0.0,0.0,0.0,6.24,1.31,0.0
20190410:0310,0.0,0.0,0.0,0.0,5.48,1.45,0.0
20190410:0410,0.0,0.0,0.0,0.0,5.6,1.66,0.0
20190410:0510,0.0,0.0,0.0,0.0,5.74,1.79,0.0
20190410:0610,0.0,24.79,0.53,5.2,5.99,1.93,0.0
20190410:0710,12.02,100.26,2.18,16.09,7.39,0.9,0.0
20190410:0810,128.46,205.8,5.69,26.82,8.65,0.83,0.0
20190410:0910,201.1,283.27,8.08,36.94,9.38,0.97,0.0
20190410:1010,130.36,343.95,8.45,45.76,10.05,1.03,0.0
20190410:1110,0.0,148.92,3.0,52.13,10.69,1.66,0.0
20190410:1210,0.0,108.06,2.18,54.6,10.94,2.76,0.0
20190410:1310,0.0,139.84,2.82,52.35,10.94,3.66,0.0
20190410:1410,0.0,131.67,2.65,46.13,10.94,4.55,0.0
20190410:1510,0.0,48.13,0.97,37.4,10.51,4.9,0.0
20190410:1610,0.0,91.71,1.85,27.32,10.44,5.45,0.0
20190410:1710,0.0,49.94,1.01,16.61,10.36,5.31,0.0
20190410:1810,0.0,23.94,0.51,5.72,10.21,4.97,0.0
20190410:1910,0.0,0.0,0.0,0.0,9.52,4.62,0.0
20190410:2010,0.0,0.0,0.0,0.0,9.16,4.55,0.0
20190410:2110,0.0,0.0,0.0,0.0,8.77,4.28,0.0
20190410:2210,0.0,0.0,0.0,0.0,8.71,4.41,0.0
20190410:2310,0.0,0.0,0.0,0.0,8.65,4.41,0.0
20190411:0010,0.0,0.0,0.0,0.0,8.32,4.28,0.0
20190411:0110,0.0,0.0,0.0,0.0,8.21,4.55,0.0
20190411:0210,0.0,0.0,0.0,0.0,8.09,4.97,0.0
20190411:0310,0.0,0.0,0.0,0.0,8.04,5.17,0.0
20190411:0410,0.0,0.0,0.0,0.0,8.15,5.72,0.0
20190411:0510,0.0,0.0,0.0,0.0,8.13,6.14,0.0
20190411:0610,0.0,22.23,0.48,5.5,8.15,6.28,0.0
20190411:0710,117.48,109.73,3.78,16.39,8.59,5.45,0.0
20190411:0810,38.35,191.99,4.33,27.13,8.82,5.24,0.0
20190411:0910,52.46,265.93,5.98,37.27,9.23,5.1,0.0
20190411:1010,43.65,310.05,6.76,46.11,9.85,4.97,0.0
20190411:1110,147.15,385.22,9.51,52.5,10.18,4.97,0.0
20190411:1210,63.38,368.11,8.19,54.96,10.31,5.1,0.0
20190411:1310,25.04,321.69,6.8,52.68,10.63,5.1,0.0
20190411:1410,0.0,109.87,2.21,46.41,10.74,4.76,0.0
20190411:1510,197.76,275.22,8.45,37.64,10.24,4.76,0.0
20190411:1610,129.89,195.6,6.16,27.53,10.14,4.55,0.0
20190411:1710,70.7,101.78,3.82,16.81,9.82,4.69,0.0
20190411:1810,0.0,29.07,0.62,5.92,9.59,4.41,0.0
20190411:1910,0.0,0.0,0.0,0.0,9.35,4.34,0.0
20190411:2010,0.0,0.0,0.0,0.0,9.21,4.21,0.0
20190411:2110,0.0,0.0,0.0,0.0,8.88,3.93,0.0
20190411:2210,0.0,0.0,0.0,0.0,8.75,3.45,0.0
20190411:2310,0.0,0.0,0.0,0.0,8.77,3.45,0.0
20190412:0010,0.0,0.0,0.0,0.0,8.72,3.59,0.0
20190412:0110,0.0,0.0,0.0,0.0,8.64,3.66,0.0
20190412:0210,0.0,0.0,0.0,0.0,8.57,3.72,0.0
20190412:0310,0.0,0.0,0.0,0.0,8.53,3.79,0.0
20190412:0410,0.0,0.0,0.0,0.0,8.57,3.93,0.0
20190412:0510,0.0,0.0,0.0,0.0,8.54,3.79,0.0
20190412:0610,0.0,30.78,0.66,5.8,8.61,3.66,0.0
20190412:0710,105.48,117.19,3.78,16.69,8.82,2.55,0.0
20190412:0810,176.74,207.9,6.38,27.44,9.43,2.62,0.0
20190412:0910,293.02,276.17,9.16,37.59,9.88,2.55,0.0
20190412:1010,498.74,290.07,12.19,46.45,10.61,2.41,0.0
20190412:1110,760.61,225.29,14.88,52.87,10.95,2.55,0.0
20190412:1210,0.0,0.0,0.0,0.0,11.21,2.97,0.0
20190412:1310,555.5,306.93,13.75,53.0,11.2,2.76,0.0
20190412:1410,744.87,133.4,14.04,46.68,11.56,2.28,0.0
20190412:1510,539.68,133.92,11.37,37.87,11.81,2.41,0.0
20190412:1610,293.75,130.4,7.9,27.74,11.75,2.69,0.0
20190412:1710,129.34,67.8,4.66,17.0,11.38,2.69,0.0
20190412:1810,0.0,29.07,0.62,6.12,10.84,2.34,0.0
20190412:1910,0.0,0.0,0.0,0.0,9.8,1.93,0.0
20190412:2010,0.0,0.0,0.0,0.0,9.28,1.93,0.0
20190412:2110,0.0,0.0,0.0,0.0,8.85,1.86,0.0
20190412:2210,0.0,0.0,0.0,0.0,8.49,1.93,0.0
20190412:2310,0.0,0.0,0.0,0.0,8.03,2.07,0.0
20190413:0010,0.0,0.0,0.0,0.0,7.57,2.14,0.0
20190413:0110,0.0,0.0,0.0,0.0,7.2,2.21,0.0
20190413:0210,0.0,0.0,0.0,0.0,7.0,2.07,0.0
20190413:0310,0.0,0.0,0.0,0.0,6.63,1.72,0.0
20190413:0410,0.0,0.0,0.0,0.0,5.88,1.59,0.0
20190413:0510,0.0,0.0,0.0,0.0,5.86,2.07,0.0
20190413:0610,0.0,29.92,0.64,6.1,6.02,2.21,0.0
20190413:0710,226.96,75.02,4.84,16.98,7.12,1.45,0.0
20190413:0810,427.46,119.42,8.34,27.74,10.1,1.72,0.0
20190413:0910,624.53,145.37,11.53,37.91,11.69,2.69,0.0
20190413:1010,771.49,165.05,14.0,46.8,12.69,3.45,0.0
20190413:1110,918.81,140.47,15.89,53.24,13.42,3.79,0.0
20190413:1210,908.29,161.79,16.29,55.7,13.95,4.07,0.0
20190413:1310,870.73,148.05,15.83,53.33,14.24,4.41,0.0
20190413:1410,770.75,123.37,14.35,46.95,14.5,4.48,0.0
20190413:1510,548.27,133.63,11.57,38.11,14.53,4.28,0.0
20190413:1610,349.46,99.96,8.43,27.95,14.32,4.34,0.0
20190413:1710,137.69,63.67,4.84,17.2,13.82,4.07,0.0
20190413:1810,0.0,27.36,0.58,6.31,13.08,3.38,0.0
20190413:1910,0.0,0.0,0.0,0.0,12.41,2.07,0.0
20190413:2010,0.0,0.0,0.0,0.0,11.71,1.31,0.0
20190413:2110,0.0,0.0,0.0,0.0,11.51,0.62,0.0
20190413:2210,0.0,0.0,0.0,0.0,11.47,0.48,0.0
20190413:2310,0.0,0.0,0.0,0.0,11.38,0.55,0.0
20190414:0010,0.0,0.0,0.0,0.0,11.29,0.62,0.0
20190414:0110,0.0,0.0,0.0,0.0,10.38,0.9,0.0
20190414:0210,0.0,0.0,0.0,0.0,9.92,1.03,0.0
20190414:0310,0.0,0.0,0.0,0.0,11.17,0.55,0.0
20190414:0410,0.0,0.0,0.0,0.0,10.61,0.69,0.0
20190414:0510,0.0,0.0,0.0,0.0,9.72,1.03,0.0
20190414:0610,0.0,5.13,0.11,6.39,10.1,1.24,0.0
20190414:0710,14.88,107.7,2.38,17.28,11.07,0.97,0.0
20190414:0810,22.96,182.45,3.97,28.04,12.37,1.79,0.0
20190414:0910,107.98,284.24,7.04,38.23,12.9,1.93,0.0
20190414:1010,50.36,316.25,6.98,47.14,13.73,2.41,0.0
20190414:1110,118.29,378.63,9.07,53.6,14.0,3.24,0.0
20190414:1210,394.41,369.04,12.52,56.06,14.01,3.17,0.0
20190414:1310,194.04,385.35,10.27,53.65,13.84,2.48,0.0
20190414:1410,56.8,322.61,7.28,47.23,13.96,2.28,0.0
20190414:1510,291.79,243.12,9.4,38.34,13.85,2.48,0.0
20190414:1610,237.2,150.52,7.33,28.16,13.98,2.55,0.0
20190414:1710,49.55,112.35,3.56,17.4,13.94,2.55,0.0
20190414:1810,0.0,33.34,0.71,6.51,13.53,2.34,0.0
20190414:1910,0.0,0.0,0.0,0.0,13.12,2.41,0.0
20190414:2010,0.0,0.0,0.0,0.0,12.72,2.62,0.0
20190414:2110,0.0,0.0,0.0,0.0,12.42,3.1,0.0
20190414:2210,0.0,0.0,0.0,0.0,12.11,3.31,0.0
20190414:2310,0.0,0.0,0.0,0.0,11.66,3.1,0.0
20190415:0010,0.0,0.0,0.0,0.0,11.31,3.1,0.0
20190415:0110,0.0,0.0,0.0,0.0,11.25,3.17,0.0
20190415:0210,0.0,0.0,0.0,0.0,11.34,3.24,0.0
20190415:0310,0.0,0.0,0.0,0.0,11.15,3.24,0.0
20190415:0410,0.0,0.0,0.0,0.0,11.04,3.38,0.0
20190415:0510,0.0,0.0,0.0,0.0,11.13,3.52,0.0
20190415:0610,0.0,29.07,0.62,6.68,11.43,3.59,0.0
20190415:0710,50.92,123.36,3.2,17.57,12.85,3.93,0.0
20190415:0810,71.97,208.8,5.12,28.34,15.09,3.93,0.0
20190415:0910,319.63,261.66,9.36,38.54,17.04,4.48,0.0
20190415:1010,190.67,350.81,9.4,47.47,18.63,5.24,0.0
20190415:1110,0.0,169.8,3.42,53.96,19.55,5.45,0.0
20190415:1210,2.39,267.19,5.41,56.42,20.39,5.31,0.0
20190415:1310,0.0,201.58,4.06,53.97,20.81,4.34,0.0
20190415:1410,383.2,297.19,11.48,47.49,20.29,3.1,0.0
20190415:1510,0.0,105.33,2.12,38.56,17.57,3.59,0.0
20190415:1610,0.0,35.41,0.71,28.36,15.4,8.41,0.0
20190415:1710,0.0,19.98,0.4,17.59,13.47,7.86,0.0
20190415:1810,0.0,9.4,0.2,6.71,12.32,6.21,0.0
20190415:1910,0.0,0.0,0.0,0.0,12.01,4.69,0.0
20190415:2010,0.0,0.0,0.0,0.0,11.73,4.69,0.0
20190415:2110,0.0,0.0,0.0,0.0,11.52,5.03,0.0
20190415:2210,0.0,0.0,0.0,0.0,11.32,5.1,0.0
20190415:2310,0.0,0.0,0.0,0.0,11.15,4.62,0.0
20190416:0010,0.0,0.0,0.0,0.0,11.06,3.86,0.0
20190416:0110,0.0,0.0,0.0,0.0,10.9,3.59,0.0
20190416:0210,0.0,0.0,0.0,0.0,10.74,3.66,0.0
20190416:0310,0.0,0.0,0.0,0.0,10.5,3.45,0.0
20190416:0410,0.0,0.0,0.0,0.0,10.18,2.97,0.0
20190416:0510,0.0,0.0,0.0,0.0,9.85,2.14,0.0
20190416:0610,0.0,31.63,0.68,6.97,9.54,1.86,0.0
20190416:0710,226.03,74.62,4.97,17.85,10.6,1.38,0.0
20190416:0810,396.53,129.79,8.23,28.63,11.44,0.9,0.0
20190416:0910,601.67,146.34,11.41,38.85,12.2,0.55,0.0
20190416:1010,701.8,189.65,13.58,47.81,13.08,1.59,0.0
20190416:1110,820.65,181.74,15.3,54.32,13.86,2.9,0.0
20190416:1210,873.74,164.11,16.01,56.77,14.3,3.79,0.0
20190416:1310,820.47,160.31,15.47,54.29,14.43,4.55,0.0
20190416:1410,647.89,180.92,13.56,47.76,14.48,5.45,0.0
20190416:1510,514.17,141.02,11.32,38.79,14.71,6.0,0.0
20190416:1610,145.59,196.77,6.6,28.57,14.55,6.28,0.0
20190416:1710,42.11,119.4,3.55,17.79,14.09,5.72,0.0
20190416:1810,0.0,36.76,0.79,6.91,13.63,5.59,0.0
20190416:1910,0.0,0.0,0.0,0.0,13.96,6.14,0.0
20190416:2010,0.0,0.0,0.0,0.0,13.91,6.28,0.0
20190416:2110,0.0,0.0,0.0,0.0,13.64,5.93,0.0
20190416:2210,0.0,0.0,0.0,0.0,13.24,5.38,0.0
20190416:2310,0.0,0.0,0.0,0.0,13.11,5.17,0.0
20190417:0010,0.0,0.0,0.0,0.0,13.69,5.52,0.0
20190417:0110,0.0,0.0,0.0,0.0,14.37,6.41,0.0
20190417:0210,0.0,0.0,0.0,0.0,14.11,7.31,0.0
20190417:0310,0.0,0.0,0.0,0.0,13.68,7.66,0.0
20190417:0410,0.0,0.0,0.0,0.0,13.46,7.79,0.0
20190417:0510,0.0,0.0,0.0,0.0,13.17,8.0,0.0
20190417:0610,0.0,11.11,0.24,7.26,12.93,8.14,0.0
20190417:0710,4.43,99.34,2.07,18.14,13.3,7.59,0.0
20190417:0810,9.46,174.43,3.64,28.92,13.61,7.86,0.0
20190417:0910,0.0,147.1,2.96,39.16,14.46,7.59,0.0
20190417:1010,4.84,252.02,5.14,48.14,15.45,7.17,0.0
20190417:1110,37.3,346.12,7.44,54.67,16.73,6.83,0.0
20190417:1210,106.82,399.37,9.4,57.12,18.15,6.14,0.0
20190417:1310,414.22,355.31,12.81,54.6,19.39,5.66,0.0
20190417:1410,89.55,345.64,8.21,48.02,20.16,5.38,0.0
20190417:1510,0.0,149.83,3.02,39.02,20.3,5.38,0.0
20190417:1610,0.0,69.01,1.39,28.77,20.05,5.31,0.0
20190417:1710,3.41,102.51,2.16,17.98,19.4,5.38,0.0
20190417:1810,0.0,32.49,0.69,7.1,18.77,5.45,0.0
20190417:1910,0.0,0.0,0.0,0.0,18.09,5.45,0.0
20190417:2010,0.0,0.0,0.0,0.0,18.01,5.45,0.0
20190417:2110,0.0,0.0,0.0,0.0,17.92,5.79,0.0
20190417:2210,0.0,0.0,0.0,0.0,17.51,6.55,0.0
20190417:2310,0.0,0.0,0.0,0.0,16.82,6.9,0.0
20190418:0010,0.0,0.0,0.0,0.0,16.12,7.03,0.0
20190418:0110,0.0,0.0,0.0,0.0,15.31,7.52,0.0
20190418:0210,0.0,0.0,0.0,0.0,14.74,7.86,0.0
20190418:0310,0.0,0.0,0.0,0.0,14.34,7.17,0.0
20190418:0410,0.0,0.0,0.0,0.0,13.96,6.48,0.0
20190418:0510,0.0,0.0,0.0,0.0,13.59,5.79,0.0
20190418:0610,0.0,5.98,0.13,7.54,13.3,4.76,0.0
20190418:0710,0.0,21.79,0.44,18.42,13.95,4.07,0.0
20190418:0810,0.0,79.91,1.61,29.21,13.75,3.31,0.0
20190418:0910,0.0,66.29,1.33,39.46,13.41,2.07,0.0
20190418:1010,0.0,96.25,1.94,48.46,13.27,1.1,0.0
20190418:1110,0.0,110.78,2.23,55.02,12.92,1.24,0.0
20190418:1210,1.18,259.81,5.25,57.48,14.4,1.31,0.0
20190418:1310,0.0,231.55,4.66,54.91,13.98,1.72,0.0
20190418:1410,31.19,308.42,6.65,48.28,14.67,2.55,0.0
20190418:1510,15.72,241.07,5.1,39.24,15.07,4.0,0.0
20190418:1610,1.86,149.91,3.05,28.97,13.82,4.41,0.0
20190418:1710,0.0,20.88,0.42,18.17,13.0,2.76,0.0
20190418:1810,0.0,24.79,0.53,7.3,12.52,0.9,0.0
20190418:1910,0.0,0.0,0.0,0.0,11.71,0.76,0.0
20190418:2010,0.0,0.0,0.0,0.0,11.08,0.69,0.0
20190418:2110,0.0,0.0,0.0,0.0,10.98,1.03,0.0
20190418:2210,0.0,0.0,0.0,0.0,10.98,1.24,0.0
20190418:2310,0.0,0.0,0.0,0.0,10.99,1.52,0.0
20190419:0010,0.0,0.0,0.0,0.0,11.38,1.59,0.0
20190419:0110,0.0,0.0,0.0,0.0,10.67,1.31,0.0
20190419:0210,0.0,0.0,0.0,0.0,9.88,1.03,0.0
20190419:0310,0.0,0.0,0.0,0.0,9.69,1.03,0.0
20190419:0410,0.0,0.0,0.0,0.0,9.4,0.9,0.0
20190419:0510,0.0,0.0,0.0,0.0,9.12,1.1,0.0
20190419:0610,0.0,16.34,0.33,7.82,8.84,1.45,0.0
20190419:0710,0.0,59.02,1.19,18.69,10.96,0.9,0.0
20190419:0810,24.48,195.23,4.26,29.49,11.84,1.38,0.0
20190419:0910,25.06,255.37,5.47,39.75,12.63,1.93,0.0
20190419:1010,181.07,358.06,9.49,48.79,13.52,2.21,0.0
20190419:1110,369.82,370.32,12.27,55.37,14.28,2.34,0.0
20190419:1210,47.08,364.46,7.95,57.82,15.06,2.76,0.0
20190419:1310,71.31,370.11,8.41,55.22,15.2,3.86,0.0
20190419:1410,29.93,306.41,6.6,48.54,15.18,4.07,0.0
20190419:1510,137.55,288.2,7.95,39.46,15.14,3.79,0.0
20190419:1610,110.91,206.24,6.22,29.17,14.78,3.17,0.0
20190419:1710,31.97,122.97,3.38,18.36,14.27,2.41,0.0
20190419:1810,0.0,40.18,0.86,7.49,13.72,1.79,0.0
20190419:1910,0.0,0.0,0.0,0.0,13.85,0.62,0.0
20190419:2010,0.0,0.0,0.0,0.0,13.79,0.34,0.0
20190419:2110,0.0,0.0,0.0,0.0,13.61,0.28,0.0
20190419:2210,0.0,0.0,0.0,0.0,13.28,0.62,0.0
20190419:2310,0.0,0.0,0.0,0.0,12.39,0.83,0.0
20190420:0010,0.0,0.0,0.0,0.0,11.43,1.1,0.0
20190420:0110,0.0,0.0,0.0,0.0,10.89,1.86,0.0
20190420:0210,0.0,0.0,0.0,0.0,11.28,2.48,0.0
20190420:0310,0.0,0.0,0.0,0.0,10.87,2.21,0.0
20190420:0410,0.0,0.0,0.0,0.0,10.77,2.0,0.0
20190420:0510,0.0,0.0,0.0,0.0,10.14,1.86,0.0
20190420:0610,19.39,47.81,1.46,8.09,10.23,1.72,0.0
20190420:0710,211.46,89.07,5.17,18.97,11.95,2.34,0.0
20190420:0810,415.67,125.23,8.65,29.77,13.2,2.55,0.0
20190420:0910,624.23,139.44,11.86,40.05,14.16,2.69,0.0
20190420:1010,767.53,156.76,14.26,49.1,14.73,2.69,0.0
20190420:1110,943.21,110.13,16.25,55.71,15.02,2.76,0.0
20190420:1210,931.79,129.32,16.6,58.17,15.12,2.76,0.0
20190420:1310,873.84,128.2,16.03,55.53,15.21,3.03,0.0
20190420:1410,772.39,105.26,14.55,48.8,15.09,3.17,0.0
20190420:1510,538.86,127.19,11.74,39.68,14.61,2.62,0.0
20190420:1610,329.4,105.78,8.56,29.36,14.28,2.0,0.0
20190420:1710,125.13,72.36,5.03,18.55,13.92,1.93,0.0
20190420:1810,0.0,39.33,0.84,7.68,13.43,1.79,0.0
20190420:1910,0.0,0.0,0.0,0.0,12.91,2.55,0.0
20190420:2010,0.0,0.0,0.0,0.0,12.51,2.69,0.0
20190420:2110,0.0,0.0,0.0,0.0,12.28,3.03,0.0
20190420:2210,0.0,0.0,0.0,0.0,12.12,3.38,0.0
20190420:2310,0.0,0.0,0.0,0.0,11.96,3.52,0.0
20190421:0010,0.0,0.0,0.0,0.0,11.7,3.38,0.0
20190421:0110,0.0,0.0,0.0,0.0,11.03,2.62,0.0
20190421:0210,0.0,0.0,0.0,0.0,10.62,2.14,0.0
20190421:0310,0.0,0.0,0.0,0.0,10.32,2.14,0.0
20190421:0410,0.0,0.0,0.0,0.0,10.1,2.21,0.0
20190421:0510,0.0,0.0,0.0,0.0,9.88,2.21,0.0
20190421:0610,14.13,49.65,1.37,8.36,9.82,1.93,0.0
20190421:0710,0.0,65.38,1.32,19.23,11.08,1.59,0.0
20190421:0810,0.0,133.48,2.69,30.04,12.24,1.52,0.0
20190421:0910,299.85,277.27,9.58,40.34,12.67,1.59,0.0
20190421:1010,98.63,352.6,8.35,49.42,12.98,1.86,0.0
20190421:1110,63.88,370.48,8.28,56.05,13.47,2.34,0.0
20190421:1210,9.34,304.24,6.25,58.51,13.65,2.76,0.0
20190421:1310,55.88,363.45,8.08,55.83,13.68,3.03,0.0
20190421:1410,73.59,341.44,7.93,49.05,13.67,2.9,0.0
20190421:1510,59.77,283.44,6.65,39.89,13.18,2.97,0.0
20190421:1610,62.86,212.47,5.47,29.56,13.22,3.31,0.0
20190421:1710,34.52,125.28,3.53,18.74,13.02,3.38,0.0
20190421:1810,0.0,42.75,0.91,7.88,12.55,2.62,0.0
20190421:1910,0.0,0.0,0.0,0.0,12.09,2.21,0.0
20190421:2010,0.0,0.0,0.0,0.0,11.7,1.66,0.0
20190421:2110,0.0,0.0,0.0,0.0,11.14,0.83,0.0
20190421:2210,0.0,0.0,0.0,0.0,11.28,0.48,0.0
20190421:2310,0.0,0.0,0.0,0.0,10.02,1.1,0.0
20190422:0010,0.0,0.0,0.0,0.0,9.99,1.72,0.0
20190422:0110,0.0,0.0,0.0,0.0,10.41,2.0,0.0
20190422:0210,0.0,0.0,0.0,0.0,10.35,2.07,0.0
20190422:0310,0.0,0.0,0.0,0.0,10.29,1.93,0.0
20190422:0410,0.0,0.0,0.0,0.0,10.05,1.45,0.0
20190422:0510,0.0,0.0,0.0,0.0,9.21,0.83,0.0
20190422:0610,16.01,51.35,1.46,8.63,8.99,1.24,0.0
20190422:0710,154.79,114.88,4.79,19.5,11.02,1.72,0.0
20190422:0810,297.08,178.9,7.88,30.31,11.97,1.93,0.0
20190422:0910,503.83,196.81,11.13,40.62,13.15,1.52,0.0
20190422:1010,680.21,196.88,13.73,49.73,14.12,0.55,0.0
20190422:1110,680.95,251.52,14.73,56.39,14.86,1.17,0.0
20190422:1210,530.14,332.28,14.08,58.84,14.97,2.76,0.0
20190422:1310,732.52,201.72,15.15,56.13,15.04,3.24,0.0
20190422:1410,578.34,212.05,13.33,49.3,15.22,3.38,0.0
20190422:1510,138.38,292.28,8.1,40.11,15.59,3.86,0.0
20190422:1610,35.28,206.23,4.83,29.75,16.0,3.86,0.0
20190422:1710,29.63,127.24,3.44,18.93,16.05,4.07,0.0
20190422:1810,0.0,42.75,0.91,8.07,15.98,4.34,0.0
20190422:1910,0.0,0.0,0.0,0.0,15.66,4.9,0.0
20190422:2010,0.0,0.0,0.0,0.0,15.3,4.83,0.0
20190422:2110,0.0,0.0,0.0,0.0,14.91,4.69,0.0
20190422:2210,0.0,0.0,0.0,0.0,14.55,4.55,0.0
20190422:2310,0.0,0.0,0.0,0.0,14.25,4.55,0.0
20190423:0010,0.0,0.0,0.0,0.0,14.01,4.48,0.0
20190423:0110,0.0,0.0,0.0,0.0,13.64,4.48,0.0
20190423:0210,0.0,0.0,0.0,0.0,13.11,4.34,0.0
20190423:0310,0.0,0.0,0.0,0.0,12.46,4.14,0.0
20190423:0410,0.0,0.0,0.0,0.0,12.04,3.93,0.0
20190423:0510,0.0,0.0,0.0,0.0,11.68,3.59,0.0
20190423:0610,4.8,49.81,1.13,8.89,11.55,3.17,0.0
20190423:0710,1.04,94.5,1.92,19.76,12.12,2.55,0.0
20190423:0810,34.06,208.94,4.68,30.58,12.75,2.0,0.0
20190423:0910,0.0,147.1,2.96,40.9,13.38,1.31,0.0
20190423:1010,1.18,227.11,4.59,50.03,14.13,0.62,0.0
20190423:1110,0.0,156.18,3.14,56.72,14.94,1.31,0.0
20190423:1210,2.32,267.17,5.41,59.18,15.35,1.72,0.0
20190423:1310,0.0,130.76,2.63,56.43,14.79,1.79,0.0
20190423:1410,0.0,83.54,1.68,49.55,13.47,0.14,0.0
20190423:1510,0.0,114.41,2.3,40.32,13.18,1.79,0.0
20190423:1610,4.49,165.45,3.42,29.95,12.12,2.76,0.0
20190423:1710,0.64,85.33,1.74,19.12,11.22,2.97,0.0
20190423:1810,0.0,42.75,0.91,8.26,11.61,2.97,0.0
20190423:1910,0.0,0.0,0.0,0.0,11.95,2.0,0.0
